host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
17966682,Brooklyn,Bushwick,40.69498,-73.90698,Entire home/apt,179,1,5,0.7,1,365
16081505,Brooklyn,Williamsburg,40.71853,-73.96415,Entire home/apt,220,2,6,0.84,1,16
219718268,Manhattan,Upper East Side,40.76917,-73.95367,Entire home/apt,230,2,13,1.78,1,0
169490939,Queens,Astoria,40.76635,-73.9205,Private room,89,3,2,0.71,2,208
117648324,Brooklyn,Gravesend,40.60626,-73.9754,Private room,40,1,1,0.14,1,335
73128753,Manhattan,Financial District,40.70542,-74.00678,Private room,105,2,3,0.47,1,8
38649650,Manhattan,Hell's Kitchen,40.76826,-73.98719,Entire home/apt,175,7,2,0.79,1,188
27716292,Brooklyn,Williamsburg,40.71225,-73.94961,Private room,50,2,2,0.92,1,0
226906712,Manhattan,Harlem,40.8077,-73.94953,Private room,127,1,0,0.0,1,89
37621814,Brooklyn,South Slope,40.66493,-73.98136,Entire home/apt,125,1,27,3.82,1,18
27245607,Manhattan,West Village,40.73331,-74.00502,Entire home/apt,165,1,2,0.32,1,0
13133052,Manhattan,Midtown,40.74749,-73.9869,Entire home/apt,182,3,16,2.31,1,301
226958612,Manhattan,Midtown,40.74741,-73.98732,Entire home/apt,227,3,16,2.44,1,321
2271676,Manhattan,East Village,40.72566,-73.985,Entire home/apt,292,2,0,0.0,1,0
41827902,Manhattan,East Village,40.72853,-73.98762,Private room,115,2,6,0.87,1,23
180311428,Bronx,Allerton,40.86757,-73.8649,Private room,60,2,1,0.16,1,363
226979522,Manhattan,Midtown,40.74779,-73.98859,Entire home/apt,135,4,9,1.46,1,314
86973566,Bronx,City Island,40.85056,-73.78829,Private room,65,3,2,0.27,1,89
226927431,Manhattan,Upper East Side,40.76734,-73.95233,Private room,100,4,28,3.8,2,40
206648175,Manhattan,East Harlem,40.78535,-73.94268,Private room,99,2,12,1.64,1,176
227007194,Manhattan,Midtown,40.75339,-73.96765,Entire home/apt,250,1,1,0.13,1,64
8073725,Manhattan,Chelsea,40.74875,-73.99697,Entire home/apt,175,1,24,3.17,1,365
2156741,Queens,Forest Hills,40.73622,-73.8466,Entire home/apt,90,2,37,5.05,1,21
227020247,Manhattan,Upper East Side,40.77112,-73.95652,Shared room,49,2,17,2.31,1,39
227021565,Manhattan,Harlem,40.82669,-73.93832,Private room,44,1,15,2.38,1,45
73839962,Manhattan,Midtown,40.75421,-73.96834,Entire home/apt,246,3,1,0.16,1,365
48692009,Brooklyn,Flatbush,40.64627,-73.95396,Private room,50,1,0,0.0,1,0
86171061,Manhattan,Hell's Kitchen,40.75811,-73.99527,Entire home/apt,300,2,5,0.8,1,0
227037845,Queens,Maspeth,40.7385,-73.9065,Entire home/apt,99,1,43,5.73,1,231
215919088,Brooklyn,Williamsburg,40.712,-73.95397,Entire home/apt,120,3,2,0.32,1,0
2647893,Manhattan,Greenwich Village,40.73138,-73.99976,Private room,125,10,0,0.0,1,347
154843406,Manhattan,Harlem,40.83001,-73.94925,Private room,69,3,11,1.45,2,167
6004082,Brooklyn,Bushwick,40.69344,-73.92245,Entire home/apt,175,5,20,2.84,1,12
224042160,Brooklyn,East Flatbush,40.65236,-73.94965,Private room,38,2,9,1.58,3,357
227063506,Brooklyn,Sunset Park,40.6475,-74.00786,Entire home/apt,64,5,8,1.22,1,0
8998154,Brooklyn,Bushwick,40.69347,-73.92448,Entire home/apt,99,2,12,1.71,2,46
133687324,Brooklyn,Bedford-Stuyvesant,40.6932,-73.94897,Entire home/apt,250,5,4,0.55,1,0
225429345,Manhattan,Midtown,40.75248,-73.97017,Entire home/apt,200,4,8,1.1,1,363
215944788,Manhattan,Hell's Kitchen,40.75844,-73.98965,Private room,200,2,13,1.82,3,224
1850477,Brooklyn,Crown Heights,40.67728,-73.94536,Entire home/apt,120,3,0,0.0,2,0
326465,Brooklyn,Greenpoint,40.7247,-73.95378,Private room,88,7,1,0.15,1,0
227152926,Manhattan,Upper East Side,40.76732,-73.95179,Entire home/apt,150,1,4,0.59,1,49
27126531,Manhattan,Upper West Side,40.77642,-73.97987,Entire home/apt,150,3,3,0.42,1,0
149301266,Brooklyn,Bushwick,40.70897,-73.92198,Private room,60,1,1,0.14,1,0
225160295,Staten Island,Rosebank,40.61438,-74.0664,Entire home/apt,138,1,51,7.18,1,291
29688249,Manhattan,Harlem,40.82582,-73.94276,Private room,82,1,6,1.94,1,180
227179489,Manhattan,Roosevelt Island,40.76127,-73.95034,Private room,90,1,46,6.3,1,27
227165163,Brooklyn,Kensington,40.64249,-73.97559,Private room,56,3,1,0.15,1,47
23501405,Brooklyn,Downtown Brooklyn,40.69051,-73.98398,Private room,249,1,20,2.82,1,39
9370327,Manhattan,Lower East Side,40.72097,-73.99274,Private room,120,3,6,0.85,1,0
58658843,Brooklyn,Williamsburg,40.71146,-73.95632,Private room,55,1,27,3.65,3,0
3624487,Brooklyn,Crown Heights,40.67339,-73.91415,Entire home/apt,149,3,31,4.63,1,224
63959641,Queens,Jackson Heights,40.75149,-73.87872,Private room,100,2,16,2.55,1,134
177058197,Manhattan,Flatiron District,40.73949,-73.98552,Entire home/apt,210,2,6,1.58,1,9
24878388,Brooklyn,Park Slope,40.67947,-73.97806,Private room,45,10,1,0.16,2,250
7340654,Brooklyn,Williamsburg,40.71174,-73.94767,Private room,45,1,7,0.97,1,0
129162333,Queens,Howard Beach,40.66146,-73.85638,Entire home/apt,207,1,13,1.84,1,346
227219174,Queens,East Elmhurst,40.76689,-73.87661,Entire home/apt,99,1,14,7.12,1,138
3642820,Brooklyn,Crown Heights,40.67672,-73.95839,Private room,80,2,11,2.5,1,28
115193518,Brooklyn,Bushwick,40.70508,-73.92419,Private room,42,7,0,0.0,3,0
227165735,Manhattan,Upper West Side,40.77883,-73.9825,Shared room,139,3,0,0.0,2,88
226070943,Manhattan,Chelsea,40.74277,-74.00204,Entire home/apt,315,2,15,2.09,1,365
2346935,Brooklyn,Crown Heights,40.67549,-73.94392,Private room,90,7,0,0.0,1,0
53502678,Queens,Sunnyside,40.7393,-73.9256,Private room,85,7,0,0.0,1,179
42474896,Brooklyn,Bedford-Stuyvesant,40.68245,-73.95223,Private room,89,1,3,0.45,1,48
196705969,Manhattan,Greenwich Village,40.72866,-74.0013,Entire home/apt,258,2,4,0.61,1,10
217275948,Queens,Long Island City,40.75926,-73.94006,Entire home/apt,120,1,1,0.16,1,0
227309215,Manhattan,Lower East Side,40.72129,-73.99271,Entire home/apt,250,5,1,0.4,1,87
87897420,Manhattan,Inwood,40.86171,-73.92945,Private room,65,4,1,0.16,1,13
48666840,Manhattan,East Village,40.72809,-73.98028,Entire home/apt,93,7,0,0.0,1,0
227344500,Brooklyn,Bushwick,40.70268,-73.93185,Private room,40,1,24,3.46,1,20
126691775,Manhattan,Chelsea,40.74941,-73.99589,Entire home/apt,139,1,20,2.74,1,355
204906313,Brooklyn,Sheepshead Bay,40.58889,-73.94797,Private room,32,1,50,6.67,3,83
128293264,Manhattan,Washington Heights,40.83956,-73.94102,Entire home/apt,135,1,13,2.0,1,0
157141199,Manhattan,Inwood,40.86184,-73.92757,Private room,65,5,2,0.32,2,365
227385012,Brooklyn,Bedford-Stuyvesant,40.68824,-73.95047,Private room,34,1,3,0.43,1,0
225367154,Brooklyn,East Flatbush,40.65265,-73.91233,Entire home/apt,91,2,13,2.52,1,305
13291840,Brooklyn,Carroll Gardens,40.67992,-73.99282,Entire home/apt,100,4,2,0.31,1,35
2449193,Manhattan,Hell's Kitchen,40.76052,-73.99241,Private room,109,2,7,0.94,1,10
128721938,Manhattan,Kips Bay,40.7425,-73.97704,Entire home/apt,250,3,1,0.16,1,0
214135354,Manhattan,Upper East Side,40.77754,-73.95114,Shared room,55,1,66,9.12,2,309
31374,Manhattan,Inwood,40.86328,-73.92184,Private room,50,3,0,0.0,3,96
82208124,Manhattan,Upper West Side,40.77497,-73.98788,Entire home/apt,137,3,8,1.21,2,0
5937189,Queens,Ridgewood,40.70247,-73.90474,Private room,45,2,8,1.08,1,2
36535955,Brooklyn,Bedford-Stuyvesant,40.68243,-73.95697,Entire home/apt,139,2,2,0.31,1,0
401517,Manhattan,Washington Heights,40.85079,-73.94108,Entire home/apt,279,5,0,0.0,1,55
19312868,Manhattan,Washington Heights,40.83324,-73.94072,Private room,70,1,0,0.0,1,0
65653322,Manhattan,Harlem,40.82521,-73.94037,Entire home/apt,97,2,2,0.27,1,0
1705112,Manhattan,Harlem,40.81486,-73.93941,Entire home/apt,70,1,1,1.0,1,6
52424735,Manhattan,West Village,40.73807,-74.00468,Private room,80,4,10,1.43,1,26
212263525,Manhattan,Harlem,40.81051,-73.94014,Private room,100,1,8,1.26,3,253
24717090,Manhattan,Upper East Side,40.77262,-73.9501,Entire home/apt,220,4,2,0.28,1,0
227498924,Manhattan,SoHo,40.72607,-74.00166,Entire home/apt,299,4,2,0.32,1,156
2334794,Manhattan,East Village,40.72861,-73.97734,Entire home/apt,160,1,4,0.55,1,41
207856540,Staten Island,New Springville,40.58952,-74.15587,Entire home/apt,119,2,17,3.13,1,175
119051571,Brooklyn,Clinton Hill,40.69319,-73.96093,Private room,41,1,1,0.45,2,52
227520154,Brooklyn,Williamsburg,40.70916,-73.96252,Private room,70,4,13,1.85,2,280
2079332,Manhattan,Upper West Side,40.79855,-73.9717,Entire home/apt,75,1,16,2.13,1,5
1296938,Brooklyn,Williamsburg,40.71069,-73.94106,Private room,100,5,8,1.21,1,0
109357781,Manhattan,East Village,40.73237,-73.98495,Entire home/apt,225,7,1,0.16,1,153
53215338,Brooklyn,Bushwick,40.6985,-73.93578,Private room,80,1,1,0.16,1,0
23959538,Queens,Ridgewood,40.70268,-73.90824,Private room,36,1,0,0.0,1,0
31358380,Manhattan,Chinatown,40.717,-73.99717,Private room,100,3,1,0.13,1,88
66462141,Manhattan,Harlem,40.80446,-73.95567,Private room,47,5,3,0.42,1,0
3567433,Brooklyn,Bushwick,40.69118,-73.9083,Private room,35,2,34,4.95,2,112
1005966,Brooklyn,Williamsburg,40.7198,-73.95813,Entire home/apt,300,3,7,1.11,1,168
227548199,Brooklyn,Midwood,40.62375,-73.96286,Shared room,50,1,0,0.0,1,85
73524680,Brooklyn,Crown Heights,40.6772,-73.94442,Private room,60,2,18,3.38,1,0
10576896,Manhattan,Harlem,40.79939,-73.95218,Private room,85,3,0,0.0,1,6
1883287,Brooklyn,Clinton Hill,40.6848,-73.96614,Entire home/apt,125,3,2,0.27,1,0
227569206,Manhattan,Tribeca,40.71478,-74.01161,Entire home/apt,280,3,4,0.55,1,328
178666589,Manhattan,East Village,40.72445,-73.98922,Private room,195,1,12,1.61,1,85
125508339,Manhattan,Upper West Side,40.80177,-73.9693,Entire home/apt,225,3,15,2.39,1,25
66294381,Manhattan,Morningside Heights,40.80385,-73.96305,Private room,45,10,0,0.0,1,0
114462596,Manhattan,Harlem,40.82251,-73.9512,Private room,112,1,5,0.67,1,0
144714634,Queens,Flushing,40.73872,-73.82863,Private room,29,1,49,7.14,1,168
782801,Brooklyn,Bedford-Stuyvesant,40.68677,-73.95522,Entire home/apt,125,1,9,1.36,1,192
220734035,Brooklyn,Williamsburg,40.70209,-73.94223,Private room,60,3,0,0.0,1,0
57964033,Manhattan,Harlem,40.81403,-73.94957,Entire home/apt,200,1,7,0.99,1,158
128549927,Manhattan,Hell's Kitchen,40.75907,-73.99558,Entire home/apt,265,1,18,2.55,1,46
227648437,Manhattan,Washington Heights,40.84556,-73.94025,Entire home/apt,150,6,1,0.16,1,258
3390942,Queens,Ditmars Steinway,40.77556,-73.90866,Private room,60,3,6,0.84,1,43
11815674,Brooklyn,Crown Heights,40.66661,-73.95301,Entire home/apt,125,3,4,0.63,1,0
173282483,Brooklyn,Williamsburg,40.71679,-73.95644,Private room,150,1,4,1.18,1,89
129158371,Brooklyn,Midwood,40.6188,-73.95417,Private room,54,2,3,0.48,1,64
224699779,Brooklyn,Bushwick,40.69097,-73.92166,Private room,120,7,0,0.0,1,365
42661839,Brooklyn,Greenpoint,40.73468,-73.95418,Entire home/apt,149,5,2,0.32,1,0
1364105,Brooklyn,Fort Greene,40.69091,-73.97202,Private room,119,2,28,3.94,1,3
227671939,Manhattan,Hell's Kitchen,40.76136,-73.99205,Private room,90,4,26,4.29,1,278
171452798,Manhattan,Upper East Side,40.77655,-73.94787,Entire home/apt,264,1,49,6.87,1,296
47227131,Brooklyn,Sunset Park,40.64456,-74.00839,Private room,28,10,1,0.16,1,0
115051556,Brooklyn,Williamsburg,40.71217,-73.94396,Private room,80,1,33,4.97,1,151
209758777,Manhattan,Midtown,40.74475,-73.98337,Private room,145,1,51,7.39,2,29
227647873,Queens,Astoria,40.76194,-73.91255,Private room,89,2,15,2.07,3,13
8441265,Queens,Ridgewood,40.70463,-73.91183,Entire home/apt,190,3,1,0.16,2,0
227705254,Manhattan,Upper East Side,40.76935,-73.9534,Entire home/apt,275,4,5,0.7,1,77
137665954,Manhattan,West Village,40.73751,-74.00231,Entire home/apt,168,3,3,0.44,1,0
50014274,Manhattan,West Village,40.73598,-73.99903,Entire home/apt,200,2,2,0.27,1,0
90401194,Manhattan,Hell's Kitchen,40.76168,-73.98969,Entire home/apt,180,3,20,2.87,1,79
91427536,Brooklyn,Bushwick,40.69684,-73.92241,Entire home/apt,100,2,1,0.16,2,5
28613272,Manhattan,East Harlem,40.79949,-73.93531,Entire home/apt,149,7,1,0.16,1,3
92546730,Brooklyn,Williamsburg,40.70787,-73.94974,Entire home/apt,55,3,13,1.83,1,0
8630543,Manhattan,Harlem,40.80453,-73.95015,Entire home/apt,115,3,18,2.6,2,255
26671786,Manhattan,East Village,40.7233,-73.97882,Private room,79,1,4,0.61,1,0
10860700,Brooklyn,Williamsburg,40.71293,-73.94283,Private room,120,2,11,1.76,2,117
21495656,Queens,Little Neck,40.76212,-73.71928,Shared room,32,3,1,0.14,1,88
198442706,Bronx,Edenwald,40.88229,-73.84295,Private room,80,1,0,0.0,1,365
1370324,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95632,Entire home/apt,100,3,2,0.32,1,324
224001464,Manhattan,Chelsea,40.73734,-73.99327,Entire home/apt,333,4,4,1.41,1,80
159142440,Manhattan,Upper West Side,40.80401,-73.96635,Private room,70,1,7,1.02,1,0
227801173,Brooklyn,Brooklyn Heights,40.69346,-73.99814,Entire home/apt,125,2,7,1.09,1,47
226833844,Brooklyn,Bedford-Stuyvesant,40.67878,-73.94094,Entire home/apt,225,2,4,0.62,1,0
196479236,Manhattan,Flatiron District,40.74154,-73.99283,Entire home/apt,210,1,2,0.28,1,359
196598648,Queens,Long Island City,40.75853,-73.93227,Private room,50,3,5,0.7,1,0
227818501,Bronx,Williamsbridge,40.87684,-73.86389,Entire home/apt,120,2,13,1.83,2,97
1460313,Queens,Ridgewood,40.69598,-73.89972,Private room,56,5,14,2.2,2,35
18609785,Brooklyn,South Slope,40.66557,-73.98044,Entire home/apt,155,3,9,1.38,1,5
223191465,Queens,Ridgewood,40.70844,-73.90905,Entire home/apt,120,3,16,2.32,2,60
227691333,Manhattan,Lower East Side,40.71826,-73.99338,Entire home/apt,125,3,18,2.77,1,20
17825521,Brooklyn,South Slope,40.66533,-73.98212,Entire home/apt,134,5,5,1.13,1,13
40004714,Brooklyn,Bushwick,40.69504,-73.93061,Private room,50,2,13,1.83,2,11
6180828,Manhattan,Upper East Side,40.77409,-73.9519,Private room,95,5,10,1.63,1,5
227872371,Queens,Springfield Gardens,40.66272,-73.76849,Entire home/apt,89,1,88,12.05,2,253
20444114,Bronx,Allerton,40.86698,-73.85178,Private room,35,2,21,3.35,1,252
142456326,Manhattan,Kips Bay,40.73857,-73.97972,Entire home/apt,180,1,5,0.73,1,90
40004714,Brooklyn,Bushwick,40.69657,-73.93274,Entire home/apt,190,2,0,0.0,2,11
2964135,Manhattan,Harlem,40.80623,-73.95343,Entire home/apt,200,3,3,0.98,1,0
4431107,Manhattan,Upper West Side,40.7886,-73.96862,Entire home/apt,200,2,19,2.66,3,0
4431107,Manhattan,West Village,40.73034,-74.01022,Entire home/apt,200,1,0,0.0,3,158
10759819,Brooklyn,Crown Heights,40.6716,-73.95847,Entire home/apt,300,2,1,0.16,1,364
144687306,Brooklyn,Prospect-Lefferts Gardens,40.65603,-73.9516,Entire home/apt,150,3,26,3.53,2,241
108457539,Brooklyn,Greenpoint,40.72268,-73.94349,Private room,55,1,2,0.27,1,0
213020,Manhattan,Upper West Side,40.79382,-73.96984,Private room,88,1,4,0.78,3,7
1675112,Brooklyn,Prospect-Lefferts Gardens,40.66106,-73.96189,Entire home/apt,79,5,2,1.28,1,8
44074020,Manhattan,Harlem,40.81443,-73.95688,Private room,70,6,1,0.16,1,13
51964207,Brooklyn,Williamsburg,40.70946,-73.96567,Entire home/apt,140,3,7,1.42,1,3
45773187,Brooklyn,Williamsburg,40.71038,-73.94779,Private room,49,7,0,0.0,1,0
64934891,Manhattan,East Village,40.7219,-73.97819,Private room,70,3,0,0.0,1,0
227905146,Queens,East Elmhurst,40.76185,-73.87392,Shared room,16,1,10,1.36,1,0
24593962,Manhattan,Upper East Side,40.78353,-73.94592,Private room,90,2,1,0.14,1,0
3285978,Brooklyn,Bedford-Stuyvesant,40.69998,-73.94369,Private room,50,1,5,0.71,2,0
183967887,Brooklyn,Williamsburg,40.71326,-73.93766,Private room,65,4,5,0.74,1,0
228000501,Brooklyn,Williamsburg,40.70996,-73.96495,Private room,50,3,6,0.82,1,38
26312879,Brooklyn,Brooklyn Heights,40.69458,-73.99771,Entire home/apt,125,5,3,0.48,1,0
5559293,Manhattan,Gramercy,40.73212,-73.98247,Private room,150,2,10,1.41,1,36
3262412,Brooklyn,Williamsburg,40.7076,-73.94718,Entire home/apt,225,2,0,0.0,1,45
228011801,Brooklyn,Williamsburg,40.70955,-73.96311,Private room,69,7,1,1.0,1,0
93717558,Manhattan,Upper West Side,40.78687,-73.97189,Entire home/apt,175,2,17,2.64,1,27
206960083,Manhattan,Upper West Side,40.78384,-73.97696,Private room,95,7,1,0.16,1,0
225620034,Manhattan,East Village,40.73011,-73.98405,Entire home/apt,189,1,13,3.07,1,338
10934627,Brooklyn,Williamsburg,40.7112,-73.96566,Entire home/apt,105,7,3,0.56,1,16
11370189,Brooklyn,Prospect Heights,40.6779,-73.96393,Entire home/apt,140,5,2,0.31,2,25
3729486,Manhattan,Hell's Kitchen,40.76593,-73.99186,Private room,180,4,12,1.68,1,172
24762196,Manhattan,Washington Heights,40.8471,-73.93996,Private room,80,3,3,0.42,1,0
1723475,Manhattan,Lower East Side,40.71813,-73.98633,Entire home/apt,214,3,20,3.3,1,279
19868844,Brooklyn,Williamsburg,40.71115,-73.95825,Private room,60,2,14,1.99,1,0
228104837,Brooklyn,Williamsburg,40.7092,-73.9631,Entire home/apt,195,2,14,2.04,1,28
221940893,Brooklyn,Kensington,40.6377,-73.97062,Private room,36,2,18,2.51,3,189
151429490,Brooklyn,Crown Heights,40.66456,-73.95216,Private room,80,1,0,0.0,1,359
225750872,Queens,Far Rockaway,40.59349,-73.76377,Private room,60,1,1,0.16,1,90
228117451,Manhattan,East Village,40.72269,-73.98306,Entire home/apt,75,8,6,0.94,1,232
143084679,Queens,Flushing,40.74625,-73.83433,Private room,40,1,7,2.96,1,0
81970141,Manhattan,Harlem,40.82932,-73.94696,Entire home/apt,119,2,15,2.38,1,12
11773839,Manhattan,Chinatown,40.71446,-73.99112,Private room,95,2,5,0.8,1,2
2011313,Brooklyn,Greenpoint,40.72471,-73.939,Entire home/apt,100,7,3,0.78,1,6
128766,Manhattan,Harlem,40.81916,-73.95312,Entire home/apt,150,2,15,2.12,1,9
3042136,Brooklyn,Carroll Gardens,40.68241,-73.99157,Entire home/apt,250,2,26,3.94,3,266
4275601,Queens,Long Island City,40.7351,-73.92526,Private room,100,1,1,0.16,1,364
148725429,Brooklyn,Bushwick,40.69231,-73.92567,Entire home/apt,90,3,58,7.91,2,2
20318052,Brooklyn,Bedford-Stuyvesant,40.69518,-73.94676,Entire home/apt,140,2,0,0.0,2,112
12704088,Brooklyn,Williamsburg,40.7189,-73.96416,Private room,88,2,7,1.35,1,0
228207777,Queens,Springfield Gardens,40.66784,-73.75357,Entire home/apt,150,1,4,0.7,1,162
228213504,Queens,Jamaica,40.69607,-73.79842,Private room,45,3,0,0.0,1,0
228223819,Queens,Ridgewood,40.70967,-73.90962,Private room,45,3,3,0.41,1,179
16051761,Brooklyn,Downtown Brooklyn,40.69739,-73.98444,Entire home/apt,150,7,0,0.0,1,0
49282603,Brooklyn,Bedford-Stuyvesant,40.69054,-73.92801,Entire home/apt,75,7,4,0.64,1,10
136900522,Queens,Astoria,40.76403,-73.92195,Entire home/apt,150,2,1,0.14,1,0
61105987,Brooklyn,Flatbush,40.63574,-73.95129,Entire home/apt,90,3,7,2.26,1,5
27698539,Manhattan,Midtown,40.74985,-73.98152,Private room,90,2,13,1.88,1,24
226406882,Brooklyn,East Flatbush,40.66051,-73.92964,Private room,75,1,0,0.0,3,364
34866807,Brooklyn,Sunset Park,40.66278,-73.99206,Entire home/apt,250,2,29,4.08,1,121
228250502,Manhattan,Gramercy,40.73567,-73.98403,Shared room,69,2,9,1.44,1,62
228253636,Brooklyn,Williamsburg,40.71434,-73.9398,Private room,90,1,0,0.0,1,364
132801944,Queens,Astoria,40.7686,-73.91354,Private room,120,2,4,0.62,2,0
228257645,Manhattan,Midtown,40.76334,-73.97809,Entire home/apt,200,3,3,0.97,1,85
110278081,Manhattan,Upper East Side,40.77225,-73.95326,Entire home/apt,70,2,16,2.24,1,4
224368116,Manhattan,Lower East Side,40.72235,-73.98911,Entire home/apt,313,1,22,4.52,1,28
129312581,Brooklyn,Greenpoint,40.72944,-73.95395,Entire home/apt,167,2,0,0.0,1,0
228268188,Brooklyn,Borough Park,40.62801,-74.00328,Private room,65,1,7,1.0,1,351
224480214,Manhattan,East Village,40.72493,-73.99061,Entire home/apt,308,1,39,6.46,1,269
48138946,Brooklyn,Columbia St,40.68491,-74.00183,Entire home/apt,100,1,11,1.55,1,81
36747057,Manhattan,Harlem,40.80666,-73.95691,Private room,90,6,4,1.02,1,0
62869020,Brooklyn,Red Hook,40.67846,-74.0141,Entire home/apt,120,4,2,0.39,1,0
58344344,Brooklyn,Bushwick,40.70089,-73.93903,Private room,51,1,33,5.24,1,19
171673961,Brooklyn,Bedford-Stuyvesant,40.67896,-73.90892,Private room,25,2,2,0.3,1,0
5439134,Manhattan,Hell's Kitchen,40.76331,-73.99128,Entire home/apt,150,1,1,1.0,1,5
95570854,Queens,Ditmars Steinway,40.76711,-73.89367,Entire home/apt,250,7,0,0.0,2,365
6899080,Brooklyn,Bedford-Stuyvesant,40.68181,-73.91811,Entire home/apt,115,3,22,3.49,1,44
72512761,Brooklyn,Greenpoint,40.72325,-73.94911,Private room,44,1,29,4.07,3,0
51937277,Manhattan,Hell's Kitchen,40.75399,-73.99764,Entire home/apt,243,2,14,1.89,1,93
73262360,Manhattan,Midtown,40.75893,-73.96751,Entire home/apt,290,4,1,0.83,1,52
40305031,Brooklyn,Bushwick,40.68426,-73.90793,Private room,65,1,5,0.68,2,363
40305031,Brooklyn,Bushwick,40.68583,-73.90985,Private room,55,1,10,1.36,2,365
228321090,Manhattan,East Village,40.72658,-73.98803,Private room,115,1,20,2.83,1,67
228332039,Manhattan,Harlem,40.82631,-73.95201,Private room,30,1,3,1.41,1,8
33320745,Queens,Long Island City,40.75256,-73.93671,Entire home/apt,250,6,4,1.56,1,105
15377463,Brooklyn,Bedford-Stuyvesant,40.68525,-73.93159,Private room,65,2,0,0.0,1,0
129732248,Brooklyn,Flatbush,40.65332,-73.95778,Entire home/apt,120,4,19,2.98,1,8
25077909,Brooklyn,Bedford-Stuyvesant,40.69044,-73.92636,Private room,50,3,10,1.59,2,235
24346280,Manhattan,Midtown,40.75294,-73.97105,Private room,70,5,1,0.22,1,0
59917137,Manhattan,Harlem,40.8206,-73.93779,Private room,65,5,1,0.16,1,0
35746135,Brooklyn,Borough Park,40.6289,-73.97683,Private room,35,1,9,1.23,2,0
226350275,Brooklyn,Greenpoint,40.7242,-73.94235,Private room,60,1,1,0.16,1,0
65797727,Manhattan,Tribeca,40.7208,-74.01097,Entire home/apt,300,4,0,0.0,1,0
224315550,Brooklyn,Williamsburg,40.71043,-73.96505,Private room,90,2,27,3.84,2,56
506779,Manhattan,Lower East Side,40.72065,-73.99282,Private room,295,3,0,0.0,2,338
8661991,Manhattan,Harlem,40.81223,-73.94156,Entire home/apt,200,2,1,0.16,1,0
228415932,Queens,Rosedale,40.65417,-73.74158,Private room,45,1,37,20.94,1,134
210427776,Brooklyn,Crown Heights,40.67708,-73.92944,Private room,25,2,4,0.59,1,0
228420131,Brooklyn,Bushwick,40.69456,-73.90714,Private room,35,2,7,1.07,1,35
383623,Brooklyn,Williamsburg,40.71239,-73.95419,Private room,50,5,4,0.56,1,12
34292000,Manhattan,Hell's Kitchen,40.76602,-73.98766,Entire home/apt,150,2,4,0.59,1,1
